date,store_nbr,family,shock_rate,avg_abs_z,changepoint_rate,oil_volatility,composite_risk_score
2015-09-06,3,BREAD/BAKERY,0.011111111111111112,0.9905288403876121,0.0,0.025353176650748023,73.10956082244579
2015-09-07,3,BREAD/BAKERY,0.011111111111111112,1.0001649627816038,0.0,0.025051584521197212,73.18848481612008
2015-09-08,3,BREAD/BAKERY,0.011111111111111112,0.9998809469320373,0.0,0.02493375998615809,73.17579249250687
2015-09-09,3,BREAD/BAKERY,0.011111111111111112,0.9952242676114524,0.0,0.025211617915908372,73.1467664307603
2015-09-10,3,BREAD/BAKERY,0.011111111111111112,0.9880287540808327,0.0,0.025578677195211296,73.21033993556338
2015-09-11,3,BREAD/BAKERY,0.011111111111111112,0.9849710672960471,0.0,0.025675522397331337,73.20105105251724
2015-09-12,3,BREAD/BAKERY,0.011111111111111112,0.9715174284225676,0.0,0.025675522397331337,72.9967988392944
2015-09-13,3,BREAD/BAKERY,0.011111111111111112,0.9835985323715873,0.0,0.025673314306108266,73.16827802826401
2015-09-14,3,BREAD/BAKERY,0.011111111111111112,1.001858155332179,0.0,0.025679366616205283,73.41865172792888
2015-09-15,3,BREAD/BAKERY,0.011111111111111112,0.9889396249732602,0.0,0.02572571476512813,73.27496651653863
2015-09-16,3,BREAD/BAKERY,0.011111111111111112,0.9879294721767732,0.0,0.026464141487578235,73.33754147400218
2015-09-17,3,BREAD/BAKERY,0.011111111111111112,0.9855946348904595,0.0,0.026440353016899006,73.29875352660547
2015-09-18,3,BREAD/BAKERY,0.011111111111111112,0.981367101534897,0.0,0.026860699085042856,73.35282886893879
2015-09-19,3,BREAD/BAKERY,0.011111111111111112,0.9735902257441217,0.0,0.026860699085042856,73.23000285022842
2015-09-20,3,BREAD/BAKERY,0.011111111111111112,0.9398603719594364,0.0,0.026843877780618326,72.57230830905425
2015-09-21,3,BREAD/BAKERY,0.011111111111111112,0.9584217401119364,0.0,0.027211366889337084,73.1993671771947
2015-09-22,3,BREAD/BAKERY,0.011111111111111112,0.9589385468324209,0.0,0.027181872917573378,73.17096556027063
2015-09-23,3,BREAD/BAKERY,0.011111111111111112,0.9588345282447512,0.0,0.027399762425653135,73.29685925868364
2015-09-24,3,BREAD/BAKERY,0.011111111111111112,0.942314926282589,0.0,0.02742927444928342,72.97672215040052
2015-09-25,3,BREAD/BAKERY,0.011111111111111112,0.9425690686920353,0.0,0.02748170639871731,73.01427801363
2015-09-26,3,BREAD/BAKERY,0.011111111111111112,0.9425409139645524,0.0,0.02748170639871731,73.01290455974666
2015-09-27,3,BREAD/BAKERY,0.011111111111111112,0.94302020476677,0.0,0.027433589681730132,73.00157935126619
2015-09-28,3,BREAD/BAKERY,0.011111111111111112,0.9364830515740679,0.0,0.02743776940754106,72.854754816714
2015-09-29,3,BREAD/BAKERY,0.011111111111111112,0.9268042306068618,0.0,0.02720053425958526,72.457235810561
2015-09-30,3,BREAD/BAKERY,0.011111111111111112,0.9154110063944165,0.0,0.027200324752318466,72.1184462935027
2015-10-01,3,BREAD/BAKERY,0.0,0.8851647283472693,0.0,0.027203649407636574,55.97704397641717
2015-10-02,3,BREAD/BAKERY,0.0,0.857211221016849,0.0,0.02728400606193171,54.748999013263
2015-10-03,3,BREAD/BAKERY,0.0,0.8487011407973598,0.0,0.02728400606193171,54.30968997829094
2015-10-04,3,BREAD/BAKERY,0.0,0.8602014761911535,0.0,0.02605211804746505,54.47534231209199
2015-10-05,3,BREAD/BAKERY,0.0,0.87135479751782,0.0,0.026116588647848216,55.01720679618739
2015-10-06,3,BREAD/BAKERY,0.0,0.8604756140305401,0.0,0.026598240283917038,54.56224702406048
2015-10-07,3,BREAD/BAKERY,0.0,0.8543010313021605,0.0,0.02652531712177684,54.251515207761905
2015-10-08,3,BREAD/BAKERY,0.0,0.8478579245738523,0.0,0.02676877270706388,53.94773719261465
2015-10-09,3,BREAD/BAKERY,0.0,0.8419422169158115,0.0,0.026773161358380232,53.64617230012273
2015-10-10,3,BREAD/BAKERY,0.0,0.8221865853941484,0.0,0.026773161358380232,52.462451260378906
2015-10-11,3,BREAD/BAKERY,0.0,0.8145184143435025,0.0,0.026751462496705545,51.92940978392579
2015-10-12,3,BREAD/BAKERY,0.0,0.8149007183895153,0.0,0.02723990724948696,52.26074783002268
2015-10-13,3,BREAD/BAKERY,0.0,0.8136698154018489,0.0,0.027061807075252138,52.020452366395745
2015-10-14,3,BREAD/BAKERY,0.0,0.8112721684287918,0.0,0.02704488329250819,51.8292722146801
2015-10-15,3,BREAD/BAKERY,0.0,0.8116056122342233,0.0,0.027049494111584273,51.862566346543446
2015-10-16,3,BREAD/BAKERY,0.0,0.8145876492474837,0.0,0.02713569718128502,52.14958872518307
2015-10-17,3,BREAD/BAKERY,0.0,0.8221588658132046,0.0,0.02713569718128502,52.65266526188175
2015-10-18,3,BREAD/BAKERY,0.0,0.8083841143908624,0.0,0.02709053898717934,51.68475367326849
2015-10-19,3,BREAD/BAKERY,0.0,0.8065621860612405,0.0,0.027242116018896423,51.69914022270099
2015-10-20,3,BREAD/BAKERY,0.0,0.8045311498576809,0.0,0.027107731075198663,51.42354005100363
2015-10-21,3,BREAD/BAKERY,0.0,0.8030404486904803,0.0,0.027032265474294548,51.23239572101763
2015-10-22,3,BREAD/BAKERY,0.0,0.7969154758628597,0.0,0.027040508165329637,50.822591694922004
2015-10-23,3,BREAD/BAKERY,0.0,0.8048725589376201,0.0,0.027136742502105734,51.49668336173576
2015-10-24,3,BREAD/BAKERY,0.0,0.7832629876056102,0.0,0.027136742502105734,49.94978187369659
2015-10-25,3,BREAD/BAKERY,0.0,0.7657643344290995,0.0,0.027081393112298152,48.56452383474351
2015-10-26,3,BREAD/BAKERY,0.0,0.7569693309000955,0.0,0.02706888425094229,47.85333210760171
2015-10-27,3,BREAD/BAKERY,0.0,0.7603075067835456,0.0,0.02700508903956799,48.04584768069695
2015-10-28,3,BREAD/BAKERY,0.0,0.7503840181571607,0.0,0.02782905992106321,47.83989961802399
2015-10-29,3,BREAD/BAKERY,0.0,0.7413017092250653,0.0,0.027657225717106562,47.026445647918244
2015-10-30,3,BREAD/BAKERY,0.0,0.7415529318263927,0.0,0.027688534731393915,47.07989433465498
2015-10-31,3,BREAD/BAKERY,0.0,0.7303392147637607,0.0,0.027688534731393915,46.18028204106548
2015-11-01,3,BREAD/BAKERY,0.0,0.7338531014166588,0.0,0.027362759795058107,46.22045803704924
2015-11-02,3,BREAD/BAKERY,0.0,0.7809009380340706,0.0,0.02736450203580701,49.917342298880556
2015-11-03,3,BREAD/BAKERY,0.0,0.7763625555010714,0.0,0.02760892712160766,49.72015577354614
2015-11-04,3,BREAD/BAKERY,0.0,0.7922323125965808,0.0,0.027813223892142042,51.009168703452836
2015-11-05,3,BREAD/BAKERY,0.0,0.7872367637377915,0.0,0.02785030023667859,50.68112211053277
2015-11-06,3,BREAD/BAKERY,0.0,0.7803695962428796,0.0,0.027944149199291127,50.23837420748879
2015-11-07,3,BREAD/BAKERY,0.0,0.7626516166781288,0.0,0.027944149199291127,48.89023111713906
2015-11-08,3,BREAD/BAKERY,0.0,0.7240400783279081,0.0,0.027827830562245765,45.7211138681535
2015-11-09,3,BREAD/BAKERY,0.0,0.7151404204099914,0.0,0.027507178892778483,44.80303048521112
2015-11-10,3,BREAD/BAKERY,0.0,0.7135230379857975,0.0,0.027518226897835146,44.69577872884612
2015-11-11,3,BREAD/BAKERY,0.0,0.7133590483472056,0.0,0.027592140157323433,44.7184903225392
2015-11-12,3,BREAD/BAKERY,0.0,0.7073453598215278,0.0,0.02775443607210148,44.35555679194645
2015-11-13,3,BREAD/BAKERY,0.0,0.6959762139833757,0.0,0.027882725825975008,43.53989190995946
2015-11-14,3,BREAD/BAKERY,0.0,0.6959762056915506,0.0,0.027882725825975008,43.53969570226184
2015-11-15,3,BREAD/BAKERY,0.0,0.6908525549597119,0.0,0.027852589768486646,43.14727396827042
2015-11-16,3,BREAD/BAKERY,0.0,0.6906412014784128,0.0,0.027923095276591935,43.16625761570872
2015-11-17,3,BREAD/BAKERY,0.0,0.6900773104007141,0.0,0.027652607955876228,42.96795059937254
2015-11-18,3,BREAD/BAKERY,0.0,0.6895719284080706,0.0,0.027645779858463688,42.919352267094816
2015-11-19,3,BREAD/BAKERY,0.0,0.6896582688846593,0.0,0.02761287028283636,42.899522612133914
2015-11-20,3,BREAD/BAKERY,0.0,0.6887929134809636,0.0,0.027781645626053893,42.93992459236594
2015-11-21,3,BREAD/BAKERY,0.0,0.6876679919236929,0.0,0.027781645626053893,42.857909774760614
2015-11-22,3,BREAD/BAKERY,0.0,0.690034616291984,0.0,0.027151250215814375,42.644190799249486
2015-11-23,3,BREAD/BAKERY,0.0,0.6871329808839195,0.0,0.027036554845009386,42.29605495616471
2015-11-24,3,BREAD/BAKERY,0.0,0.6786650713883093,0.0,0.027314373894551856,41.929186804892375
2015-11-25,3,BREAD/BAKERY,0.0,0.6726110953387022,0.0,0.025068131019317444,40.84745132943653
2015-11-26,3,BREAD/BAKERY,0.0,0.6749761465842613,0.0,0.024047595936239476,40.8428952943126
2015-11-27,3,BREAD/BAKERY,0.0,0.678951652352008,0.0,0.02409937692841481,41.138979048772384
2015-11-28,3,BREAD/BAKERY,0.0,0.67558775832004,0.0,0.02409937692841481,40.90608051169698
2015-11-29,3,BREAD/BAKERY,0.0,0.6763439734961281,0.0,0.022232573637488012,40.36440275832781
2015-11-30,3,BREAD/BAKERY,0.0,0.6667202037742007,0.0,0.020716197885534124,38.680921434075884
2015-12-01,3,BREAD/BAKERY,0.0,0.6491804643037744,0.0,0.020597679589352564,37.527365669760634
2015-12-02,3,BREAD/BAKERY,0.0,0.6493738744444706,0.0,0.020622243715860283,37.555693432451335
2015-12-03,3,BREAD/BAKERY,0.0,0.6481273740717309,0.0,0.020812242629603857,37.656505746722466
2015-12-04,3,BREAD/BAKERY,0.0,0.6460404678614817,0.0,0.020981181294193876,37.65420196435599
2015-12-05,3,BREAD/BAKERY,0.0,0.6056331912021851,0.0,0.020981181294193876,36.00174073499704
2015-12-06,3,BREAD/BAKERY,0.0,0.580731242296214,0.0,0.020981181294193876,35.318153116487586
2015-12-07,3,BREAD/BAKERY,0.0,0.5830176922972673,0.0,0.02184387147880358,35.987847595590424
2015-12-08,3,BREAD/BAKERY,0.0,0.5860303665469334,0.0,0.021487385493155892,35.927581251843534
2015-12-09,3,BREAD/BAKERY,0.0,0.5868664333251259,0.0,0.021057153161058207,35.53147676245573
2015-12-10,3,BREAD/BAKERY,0.0,0.5919606010140693,0.0,0.020948622894467715,35.57007112273094
2015-12-11,3,BREAD/BAKERY,0.0,0.5952441694802684,0.0,0.021157535511644315,35.91405751541142
2015-12-12,3,BREAD/BAKERY,0.0,0.5883082052066271,0.0,0.021157535511644315,35.72687537188157
2015-12-13,3,BREAD/BAKERY,0.0,0.57651704307707,0.0,0.021114075435814447,35.3444833746972
2015-12-14,3,BREAD/BAKERY,0.0,0.5971639904121065,0.0,0.02117728046158992,35.98155930214346
2015-12-15,3,BREAD/BAKERY,0.0,0.5933984957541321,0.0,0.020475402068623645,35.25079089849961
2015-12-16,3,BREAD/BAKERY,0.0,0.5905673060407012,0.0,0.02101849493941614,35.60615804101573
2015-12-17,3,BREAD/BAKERY,0.0,0.5932179367342693,0.0,0.020528326046772096,35.27375987662244
2015-12-18,3,BREAD/BAKERY,0.0,0.5945553036686416,0.0,0.020533045448879014,35.32713470912581
2015-12-19,3,BREAD/BAKERY,0.0,0.5895991334623804,0.0,0.020533045448879014,35.1923400208606
2015-12-20,3,BREAD/BAKERY,0.0,0.5800922913362905,0.0,0.01993023235482818,34.41450118026447
2015-12-21,3,BREAD/BAKERY,0.0,0.5960394653581964,0.0,0.019914639854989608,34.8167881371184
2015-12-22,3,BREAD/BAKERY,0.0,0.5908518936361367,0.0,0.02025570456532128,34.97181716343897
2015-12-23,3,BREAD/BAKERY,0.0,0.5957107940393459,0.0,0.020328923513240078,35.19998357154309
2015-12-24,3,BREAD/BAKERY,0.0,0.587937640385549,0.0,0.020439661585145166,35.06312980783991
2015-12-26,3,BREAD/BAKERY,0.0,0.588380658784575,0.0,0.020439661585145166,35.07490226969713
2015-12-27,3,BREAD/BAKERY,0.0,0.5942081605698656,0.0,0.020439661585145166,35.22853289693389
2015-12-28,3,BREAD/BAKERY,0.011111111111111112,0.6390167025937752,0.0,0.020563519916596034,52.10983665252002
2015-12-29,3,BREAD/BAKERY,0.011111111111111112,0.6457793848753827,0.0,0.020962824132682988,52.726468537108005
2015-12-30,3,BREAD/BAKERY,0.011111111111111112,0.6437355069645825,0.0,0.02123662987358372,52.95695622085276
2015-12-31,3,BREAD/BAKERY,0.011111111111111112,0.6417348945741421,0.0,0.021304149652699163,52.91132635904182
2016-01-02,3,BREAD/BAKERY,0.011111111111111112,0.6510381943219751,0.0,0.02120361177147442,53.29192492117103
2016-01-03,3,BREAD/BAKERY,0.011111111111111112,0.6580019868846007,0.0,0.02120361177147442,53.70219521689528
2016-01-04,3,BREAD/BAKERY,0.011111111111111112,0.6519026352614941,0.0,0.021213735901590668,53.36034656965904
2016-01-05,3,BREAD/BAKERY,0.011111111111111112,0.6669954086771113,0.0,0.02123294010865755,54.29378044147263
2016-01-06,3,BREAD/BAKERY,0.011111111111111112,0.6732059730291355,0.0,0.0212516601140167,54.727412130714924
2016-01-07,3,BREAD/BAKERY,0.011111111111111112,0.6826003394308903,0.0,0.02129478899265836,55.403029087855316
2016-01-08,3,BREAD/BAKERY,0.011111111111111112,0.69263470480844,0.0,0.02092231634155912,55.71691855577129
2016-01-09,3,BREAD/BAKERY,0.011111111111111112,0.693288746510094,0.0,0.020907834990990543,55.75458409496379
2016-01-10,3,BREAD/BAKERY,0.011111111111111112,0.6908406474798087,0.0,0.020907834990990543,55.574073013153026
2016-01-11,3,BREAD/BAKERY,0.011111111111111112,0.6824017253292934,0.0,0.02153965420864235,55.54401064955755
2016-01-12,3,BREAD/BAKERY,0.011111111111111112,0.6834888921681427,0.0,0.021146220355917785,55.301513643178126
2016-01-13,3,BREAD/BAKERY,0.011111111111111112,0.6852729376047558,0.0,0.02114813309633891,55.433500246944526
2016-01-14,3,BREAD/BAKERY,0.011111111111111112,0.685222145956433,0.0,0.02139444398946334,55.65021496512736
2016-01-15,3,BREAD/BAKERY,0.011111111111111112,0.685353590011568,0.0,0.022097887406769035,56.00935372177898
2016-01-16,3,BREAD/BAKERY,0.011111111111111112,0.6856569795515277,0.0,0.021947910458363147,55.94782097953564
2016-01-17,3,BREAD/BAKERY,0.011111111111111112,0.692850811005757,0.0,0.021947910458363147,56.4746386476464
2016-01-18,3,BREAD/BAKERY,0.011111111111111112,0.6881297035566644,0.0,0.021947910458363147,56.12323066120828
2016-01-19,3,BREAD/BAKERY,0.011111111111111112,0.6814245207267279,0.0,0.022000218124993948,55.66417850300992
2016-01-20,3,BREAD/BAKERY,0.011111111111111112,0.6863816114985811,0.0,0.0228245733481993,56.35858288431371
2016-01-21,3,BREAD/BAKERY,0.011111111111111112,0.6928359388803726,0.0,0.02574301796898796,57.605366192446674
2016-01-22,3,BREAD/BAKERY,0.011111111111111112,0.702608457850713,0.0,0.027420837926134676,58.84865185227862
2016-01-23,3,BREAD/BAKERY,0.011111111111111112,0.6935672196163148,0.0,0.027350436660346675,58.11618950080983
2016-01-24,3,BREAD/BAKERY,0.011111111111111112,0.6946676233949576,0.0,0.027350436660346675,58.19879294150802
2016-01-25,3,BREAD/BAKERY,0.011111111111111112,0.6891973973009894,0.0,0.027886617821931026,58.14918850931134
2016-01-26,3,BREAD/BAKERY,0.011111111111111112,0.6933788920388597,0.0,0.02794868208831712,58.49956695803046
2016-01-27,3,BREAD/BAKERY,0.011111111111111112,0.6929687777722909,0.0,0.02979267403637192,59.05711764512965
2016-01-28,3,BREAD/BAKERY,0.011111111111111112,0.6999380082238734,0.0,0.029141467065118727,59.346987509175065
2016-01-29,3,BREAD/BAKERY,0.011111111111111112,0.6926313527017236,0.0,0.02919001749125787,58.84956073685229
2016-01-30,3,BREAD/BAKERY,0.011111111111111112,0.6849182845597965,0.0,0.029144256278553472,58.24881936434434
2016-01-31,3,BREAD/BAKERY,0.011111111111111112,0.678494443400019,0.0,0.029144256278553472,57.799699944491266
2016-02-01,3,BREAD/BAKERY,0.011111111111111112,0.6637288319549565,0.0,0.029763233580704866,57.0104419500978
2016-02-02,3,BREAD/BAKERY,0.011111111111111112,0.6278531167534669,0.0,0.030229611755660295,55.3274686689195
2016-02-03,3,BREAD/BAKERY,0.011111111111111112,0.6259801031711871,0.0,0.03119501192691583,55.39755363792322
2016-02-04,3,BREAD/BAKERY,0.011111111111111112,0.6053689798233463,0.0,0.031095646449376794,54.656382786125334
2016-02-05,3,BREAD/BAKERY,0.011111111111111112,0.6036695074648737,0.0,0.031107594930624375,54.61139004663814
2016-02-06,3,BREAD/BAKERY,0.011111111111111112,0.6115111937904862,0.0,0.03105576334055846,54.832767167535444
2016-02-07,3,BREAD/BAKERY,0.011111111111111112,0.6271317183111734,0.0,0.03105576334055846,55.40883296774892
2016-02-08,3,BREAD/BAKERY,0.022222222222222223,0.6880024065505215,0.0,0.031255764635960366,62.957215114268784
2016-02-09,3,BREAD/BAKERY,0.022222222222222223,0.700877750339036,0.0,0.031782318130870076,63.98589625116286
2016-02-10,3,BREAD/BAKERY,0.022222222222222223,0.7103839442031052,0.0,0.0317722932077129,64.74312293301209
2016-02-11,3,BREAD/BAKERY,0.022222222222222223,0.7163047891613391,0.0,0.032013599713896564,65.2276335926702
2016-02-12,3,BREAD/BAKERY,0.022222222222222223,0.7263307631025735,0.0,0.03449987420922018,66.16131438218638
2016-02-13,3,BREAD/BAKERY,0.022222222222222223,0.729050932226172,0.0,0.0344229564163181,66.363334456502
2016-02-14,3,BREAD/BAKERY,0.022222222222222223,0.7283305775999399,0.0,0.0344229564163181,66.30545318570398
2016-02-15,3,BREAD/BAKERY,0.022222222222222223,0.7348753251754089,0.0,0.0344229564163181,66.83403672309332
2016-02-16,3,BREAD/BAKERY,0.022222222222222223,0.7483403500241033,0.0,0.034304441709008586,67.88485129731478
2016-02-17,3,BREAD/BAKERY,0.022222222222222223,0.7482894195738427,0.0,0.03480864196024523,67.9263376532473
2016-02-18,3,BREAD/BAKERY,0.022222222222222223,0.7536281516239827,0.0,0.034811996251677434,68.36519309609199
2016-02-19,3,BREAD/BAKERY,0.022222222222222223,0.7491881839433654,0.0,0.03501554735742433,68.06325480445669
2016-02-20,3,BREAD/BAKERY,0.022222222222222223,0.7657718129764237,0.0,0.03490925497867199,69.37548554739126
2016-02-21,3,BREAD/BAKERY,0.022222222222222223,0.7595583460626625,0.0,0.03490925497867199,68.87319384148304
2016-02-22,3,BREAD/BAKERY,0.022222222222222223,0.7561232252175133,0.0,0.03552963247838797,68.62395522752365
2016-02-23,3,BREAD/BAKERY,0.022222222222222223,0.7600679073686253,0.0,0.03557397406299437,68.94135810554131
2016-02-24,3,BREAD/BAKERY,0.022222222222222223,0.7576957028852522,0.0,0.03558978839646744,68.7672607010199
2016-02-25,3,BREAD/BAKERY,0.022222222222222223,0.7569303805766248,0.0,0.03578919640314617,68.73882326236618
2016-02-26,3,BREAD/BAKERY,0.022222222222222223,0.7552285012777086,0.0,0.03580502559107226,68.61417019764512
2016-02-27,3,BREAD/BAKERY,0.022222222222222223,0.7554256774517013,0.0,0.03577699074829379,68.60362981995512
2016-02-28,3,BREAD/BAKERY,0.022222222222222223,0.7565595955551108,0.0,0.03577699074829379,68.69310053007001
2016-02-29,3,BREAD/BAKERY,0.022222222222222223,0.7441518405966654,0.0,0.035983646896783045,67.74661361300109
2016-03-01,3,BREAD/BAKERY,0.022222222222222223,0.7400134491828229,0.0,0.036400327290471615,67.4616715368254
2016-03-02,3,BREAD/BAKERY,0.022222222222222223,0.7488915258458778,0.0,0.036402969244428346,68.16658461764335
2016-03-03,3,BREAD/BAKERY,0.022222222222222223,0.753634865409043,0.0,0.03636846044128287,68.51235108008137
2016-03-04,3,BREAD/BAKERY,0.022222222222222223,0.7512994880447904,0.0,0.03647873775170009,68.38909682424612
2016-03-05,3,BREAD/BAKERY,0.022222222222222223,0.7571268556510825,0.0,0.03637782966085666,68.8019599805197
2016-03-06,3,BREAD/BAKERY,0.022222222222222223,0.7737136620019851,0.0,0.03637782966085666,70.09398766934997
2016-03-07,3,BREAD/BAKERY,0.022222222222222223,0.769174857781833,0.0,0.0368532154943066,69.87651155817667
2016-03-08,3,BREAD/BAKERY,0.022222222222222223,0.7649213876506807,0.0,0.03647954487013556,69.4791656154929
2016-03-09,3,BREAD/BAKERY,0.022222222222222223,0.7653403354455378,0.0,0.03657428691211462,69.53594349433855
2016-03-10,3,BREAD/BAKERY,0.022222222222222223,0.7665459009789619,0.0,0.036564062738118255,69.61821569637362
2016-03-11,3,BREAD/BAKERY,0.022222222222222223,0.7635112606906647,0.0,0.03659590888390799,69.39480898301737
2016-03-12,3,BREAD/BAKERY,0.022222222222222223,0.7631474996610428,0.0,0.03644324101024844,69.31303253358993
2016-03-13,3,BREAD/BAKERY,0.022222222222222223,0.7563011568923301,0.0,0.03644324101024844,68.77287274204099
2016-03-14,3,BREAD/BAKERY,0.022222222222222223,0.7526809784468518,0.0,0.03663490121473912,68.54457985249608
2016-03-15,3,BREAD/BAKERY,0.022222222222222223,0.7319288092013748,0.0,0.03667964703765415,66.9016716235884
2016-03-16,3,BREAD/BAKERY,0.022222222222222223,0.7324794801192157,0.0,0.03706835846232099,67.00915762015474
2016-03-17,3,BREAD/BAKERY,0.022222222222222223,0.7332982223723032,0.0,0.03699570483352104,67.04642440520138
2016-03-18,3,BREAD/BAKERY,0.022222222222222223,0.7321158251302854,0.0,0.037003629688553925,66.9721355420366
2016-03-19,3,BREAD/BAKERY,0.022222222222222223,0.7284225029499208,0.0,0.0369906161924617,66.63771743230747
2016-03-20,3,BREAD/BAKERY,0.022222222222222223,0.73561068657782,0.0,0.0369906161924617,67.22084670963528
2016-03-21,3,BREAD/BAKERY,0.022222222222222223,0.7231182642210557,0.0,0.037002201893137306,66.23170886794938
2016-03-22,3,BREAD/BAKERY,0.022222222222222223,0.7042432417783282,0.0,0.03719172040202969,64.76147609044888
2016-03-23,3,BREAD/BAKERY,0.022222222222222223,0.7140814701130659,0.0,0.037832169637673774,65.67180816394821
2016-03-24,3,BREAD/BAKERY,0.022222222222222223,0.7194268046132899,0.0,0.03779528397874749,66.09548175984278
2016-03-25,3,BREAD/BAKERY,0.022222222222222223,0.7321402141621451,0.0,0.03772063380367464,67.10156097900678
2016-03-26,3,BREAD/BAKERY,0.022222222222222223,0.7537921185475237,0.0,0.03772063380367464,68.82760009497338
2016-03-27,3,BREAD/BAKERY,0.022222222222222223,0.7533681116351534,0.0,0.03772063380367464,68.79444099407553
2016-03-28,3,BREAD/BAKERY,0.011111111111111112,0.7240064439848795,0.0,0.03754657930656301,62.48900029765166
2016-03-29,3,BREAD/BAKERY,0.011111111111111112,0.7155616482707436,0.0,0.037422270137600765,61.76628081558113
2016-03-30,3,BREAD/BAKERY,0.011111111111111112,0.7133431762799882,0.0,0.0372417792869274,61.56999926372737
2016-03-31,3,BREAD/BAKERY,0.011111111111111112,0.7177080070404227,0.0,0.03721193007161269,61.911461834318985
2016-04-01,3,BREAD/BAKERY,0.011111111111111112,0.7045474981823919,0.0,0.03749196332359676,60.91193766216043
2016-04-02,3,BREAD/BAKERY,0.011111111111111112,0.6888286395173819,0.0,0.03749196332359676,59.71408966818794
2016-04-03,3,BREAD/BAKERY,0.011111111111111112,0.6968251669570077,0.0,0.03748034364668084,60.302314006903245
2016-04-04,3,BREAD/BAKERY,0.011111111111111112,0.6861019447580016,0.0,0.03753736635878537,59.530641809663486
2016-04-05,3,BREAD/BAKERY,0.011111111111111112,0.6929110734156144,0.0,0.03706858561622566,59.947741342300716
2016-04-06,3,BREAD/BAKERY,0.011111111111111112,0.6858362782303351,0.0,0.038256825274677705,59.62952002253701
2016-04-07,3,BREAD/BAKERY,0.011111111111111112,0.6792927035956269,0.0,0.0382811108838979,59.18465599529945
2016-04-08,3,BREAD/BAKERY,0.011111111111111112,0.6862384001310796,0.0,0.03885925445111182,59.711100264266825
2016-04-09,3,BREAD/BAKERY,0.011111111111111112,0.6871991434617617,0.0,0.03885925445111182,59.78134262001493
2016-04-10,3,BREAD/BAKERY,0.011111111111111112,0.681618858171083,0.0,0.03839391508800872,59.34646616910415
2016-04-11,3,BREAD/BAKERY,0.011111111111111112,0.6767089158392149,0.0,0.03824071941435797,58.99112135121237
2016-04-12,3,BREAD/BAKERY,0.011111111111111112,0.678152295810002,0.0,0.038437948044116474,59.134047086814626
2016-04-13,3,BREAD/BAKERY,0.011111111111111112,0.6798020923342725,0.0,0.038395240471930436,59.23692109709984
2016-04-14,3,BREAD/BAKERY,0.011111111111111112,0.6870225771217977,0.0,0.03786393792394682,59.67259918427887
2016-04-15,3,BREAD/BAKERY,0.011111111111111112,0.6873097347237572,0.0,0.037991696962892285,59.71191457803633
2016-04-16,3,BREAD/BAKERY,0.011111111111111112,0.6719331335219523,0.0,0.037991696962892285,58.63493052579799
2016-04-17,3,BREAD/BAKERY,0.011111111111111112,0.67256922693272,0.0,0.037991696962892285,58.67770380387923
2016-04-18,3,BREAD/BAKERY,0.011111111111111112,0.6843256572311854,0.0,0.037845531105978575,59.466838486207216
2016-04-19,3,BREAD/BAKERY,0.011111111111111112,0.6851020026215102,0.0,0.03724247506900143,59.413026867054256
2016-04-20,3,BREAD/BAKERY,0.011111111111111112,0.6841529568374636,0.0,0.03587315361107037,59.09819562255998
2016-04-21,3,BREAD/BAKERY,0.011111111111111112,0.6819447681988123,0.0,0.034838140793969435,58.82508497419956
2016-04-22,3,BREAD/BAKERY,0.011111111111111112,0.6901389425298248,0.0,0.03486545307686739,59.4266641138543
2016-04-23,3,BREAD/BAKERY,0.011111111111111112,0.6844807755876408,0.0,0.03486545307686739,59.01717864892054
2016-04-24,3,BREAD/BAKERY,0.011111111111111112,0.6813189976760182,0.0,0.03430315289168878,58.693980199685406
2016-04-25,3,BREAD/BAKERY,0.011111111111111112,0.6839292960452341,0.0,0.034304003060071885,58.890126720573676
2016-04-26,3,BREAD/BAKERY,0.011111111111111112,0.6809580348303856,0.0,0.032993015177139956,58.6226702737146
2016-04-27,3,BREAD/BAKERY,0.011111111111111112,0.6719200912655624,0.0,0.03353356568924389,58.010244872709215
2016-04-28,3,BREAD/BAKERY,0.011111111111111112,0.6730092531467782,0.0,0.03354377741941706,58.089451605815725
2016-04-29,3,BREAD/BAKERY,0.011111111111111112,0.6835139736941883,0.0,0.03354543950512022,58.83995238796436
2016-04-30,3,BREAD/BAKERY,0.011111111111111112,0.6884855536675349,0.0,0.03354543950512022,59.19155658210009
2016-05-01,3,BREAD/BAKERY,0.011111111111111112,0.690251529384531,0.0,0.03283433672418962,59.281989314451245
2016-05-02,3,BREAD/BAKERY,0.011111111111111112,0.6814369056293889,0.0,0.03240181124525271,58.63848924298848
2016-05-03,3,BREAD/BAKERY,0.011111111111111112,0.7011237745129925,0.0,0.03154766023990164,60.0561383575267
2016-05-04,3,BREAD/BAKERY,0.011111111111111112,0.704845146248943,0.0,0.03144166565115827,60.343447603575086
2016-05-05,3,BREAD/BAKERY,0.011111111111111112,0.710260471949214,0.0,0.031307639740736026,60.772615015003005
2016-05-06,3,BREAD/BAKERY,0.011111111111111112,0.713427839441777,0.0,0.03130415807499988,61.006488251815895
2016-05-07,3,BREAD/BAKERY,0.011111111111111112,0.6948566836213087,0.0,0.03130415807499988,59.55278542014639
2016-05-08,3,BREAD/BAKERY,0.0,0.6508271853683691,0.0,0.030989445289951064,41.43858483954667
