date,store_nbr,family,unit_sales,expected_sales,residual,residual_z,n_items_on_promo,is_holiday,is_disruption_shock
2013-05-17,3,CLEANING,1766.0,1445.5,320.5,1.0827531746074701,0,False,False
2013-05-18,3,CLEANING,2245.0,2117.5,127.5,0.4114339348357256,0,False,False
2013-05-19,3,CLEANING,2486.0,2396.5,89.5,0.26011701714342966,0,False,False
2013-05-20,3,CLEANING,1786.0,1703.5,82.5,0.251939757646735,0,False,False
2013-05-21,3,CLEANING,1453.0,1573.0,-120.0,-0.4733312687400447,0,False,False
2013-05-22,3,CLEANING,1425.0,1765.0,-340.0,-1.2579575520691122,0,False,False
2013-05-23,3,CLEANING,1363.0,1434.0,-71.0,-0.28101322466483036,0,False,False
2013-05-24,3,CLEANING,1833.0,1527.0,306.0,1.055447071165129,0,True,False
2013-05-25,3,CLEANING,1741.0,2117.5,-376.5,-1.3836596977953683,0,False,False
2013-05-26,3,CLEANING,1955.0,2426.0,-471.0,-1.7133280671839621,0,False,False
2013-05-27,3,CLEANING,1731.0,1748.0,-17.0,-0.10149883775771505,0,False,False
2013-05-28,3,CLEANING,1482.0,1573.0,-91.0,-0.3656030065560551,0,False,False
2013-05-29,3,CLEANING,1819.0,1765.0,54.0,0.12774841785598381,0,False,False
2013-05-30,3,CLEANING,1507.0,1434.0,73.0,0.18474230239864517,0,False,False
2013-05-31,3,CLEANING,1407.0,1649.5,-242.5,-0.9456795079361222,0,False,False
2013-06-01,3,CLEANING,2507.0,2117.5,389.5,1.3999364261489335,0,False,False
2013-06-02,3,CLEANING,3308.0,2412.5,895.5,3.3142740659929264,0,False,True
2013-06-03,3,CLEANING,2088.0,1720.5,367.5,1.255562999689495,0,False,False
2013-06-04,3,CLEANING,1767.0,1519.0,248.0,0.8253702613248621,0,False,False
2013-06-05,3,CLEANING,2099.0,1765.0,334.0,1.1180007963057481,0,False,False
2013-06-06,3,CLEANING,1475.0,1434.0,41.0,0.07135576230268155,0,False,False
2013-06-07,3,CLEANING,1670.0,1527.0,143.0,0.42444149501370876,0,False,False
2013-06-08,3,CLEANING,2167.0,2117.5,49.5,0.09525060129174899,0,False,False
2013-06-09,3,CLEANING,2458.0,2412.5,45.5,0.0821732743893766,0,False,False
2013-06-10,3,CLEANING,1612.0,1720.5,-108.5,-0.4514663492907496,0,False,False
2013-06-11,3,CLEANING,1587.0,1519.0,68.0,0.1704213513911563,0,False,False
2013-06-12,3,CLEANING,1988.0,1794.5,193.5,0.6004721980514665,0,False,False
2013-06-13,3,CLEANING,1479.0,1477.5,1.5,-0.0873652444709015,0,False,False
2013-06-14,3,CLEANING,1565.0,1648.0,-83.0,-0.38105855858402926,0,False,False
2013-06-15,3,CLEANING,2167.0,2145.0,22.0,0.0012174378419934277,0,False,False
2013-06-16,3,CLEANING,1814.0,2450.0,-636.0,-2.337429636478799,0,False,False
2013-06-17,3,CLEANING,1998.0,1714.0,284.0,0.947603315751203,0,False,False
2013-06-18,3,CLEANING,1752.0,1519.0,233.0,0.756584604291828,0,False,False
2013-06-19,3,CLEANING,1711.0,1826.0,-115.0,-0.4603193593127217,0,False,False
2013-06-20,3,CLEANING,1632.0,1479.5,152.5,0.4818506289638561,0,False,False
2013-06-21,3,CLEANING,1588.0,1648.0,-60.0,-0.2699546928932781,0,False,False
2013-06-22,3,CLEANING,2049.0,2167.0,-118.0,-0.4777759338918442,0,False,False
2013-06-23,3,CLEANING,2374.0,2450.0,-76.0,-0.3378292634031873,0,True,False
2013-06-24,3,CLEANING,1742.0,1758.5,-16.5,-0.12884188834819335,0,False,False
2013-06-25,3,CLEANING,1775.0,1537.0,238.0,0.7583399523825781,0,True,False
2013-06-26,3,CLEANING,1559.0,1826.0,-267.0,-1.0452614764770232,0,False,False
2013-06-27,3,CLEANING,1462.0,1493.5,-31.5,-0.21038537378293937,0,False,False
2013-06-28,3,CLEANING,1454.0,1648.0,-194.0,-0.791760911139062,0,False,False
2013-06-29,3,CLEANING,2172.0,2167.0,5.0,-0.09382970622727868,0,False,False
2013-06-30,3,CLEANING,2641.0,2416.0,225.0,0.701471738234662,0,False,False
2013-07-01,3,CLEANING,2067.0,1764.0,303.0,1.0016757982324698,0,False,False
2013-07-02,3,CLEANING,2089.0,1591.0,498.0,1.7194956972626534,0,False,False
2013-07-03,3,CLEANING,2026.0,1789.5,236.5,0.7658205302615598,0,True,False
2013-07-04,3,CLEANING,1575.0,1479.5,95.5,0.2516029789850996,0,False,False
2013-07-05,3,CLEANING,2169.0,1607.0,562.0,1.9417768518782466,0,False,False
2013-07-06,3,CLEANING,2242.0,2167.0,75.0,0.16612144018587144,0,False,False
2013-07-07,3,CLEANING,2447.0,2416.0,31.0,0.02424717113704782,0,False,False
2013-07-08,3,CLEANING,2012.0,1764.0,248.0,0.8226501326164051,0,False,False
2013-07-09,3,CLEANING,1686.0,1669.5,16.5,-0.027455457156415772,0,False,False
2013-07-10,3,CLEANING,1783.0,1826.0,-43.0,-0.24468094021684997,0,False,False
2013-07-11,3,CLEANING,1571.0,1493.0,78.0,0.19200204095964388,0,False,False
2013-07-12,3,CLEANING,1426.0,1629.0,-203.0,-0.8369002672275394,0,False,False
2013-07-13,3,CLEANING,2013.0,2169.5,-156.5,-0.6801700934230173,0,False,False
2013-07-14,3,CLEANING,1941.0,2452.5,-511.5,-1.9713422419376059,0,False,False
2013-07-15,3,CLEANING,1556.0,1892.0,-336.0,-1.3081347957248475,0,False,False
2013-07-16,3,CLEANING,1696.0,1719.0,-23.0,-0.1592160782321731,0,False,False
2013-07-17,3,CLEANING,1723.0,1801.0,-78.0,-0.35250420225214935,0,False,False
2013-07-18,3,CLEANING,1147.0,1493.0,-346.0,-1.3091098113214523,0,False,False
2013-07-19,3,CLEANING,1797.0,1576.5,220.5,0.7185467215594389,0,False,False
2013-07-20,3,CLEANING,2138.0,2167.0,-29.0,-0.17778699643261292,0,False,False
2013-07-21,3,CLEANING,2079.0,2410.5,-331.5,-1.2460392509201272,0,False,False
2013-07-22,3,CLEANING,1662.0,1870.0,-208.0,-0.7964815632787831,0,False,False
2013-07-23,3,CLEANING,1646.0,1724.0,-78.0,-0.33585415853648165,0,True,False
2013-07-24,3,CLEANING,1690.0,1801.0,-111.0,-0.45673696576243916,0,True,False
2013-07-25,3,CLEANING,1352.0,1493.0,-141.0,-0.5572675281536885,0,True,False
2013-07-26,3,CLEANING,1415.0,1576.5,-161.5,-0.6272990462927079,0,False,False
2013-07-27,3,CLEANING,1925.0,2167.0,-242.0,-0.9078152469185441,0,False,False
2013-07-28,3,CLEANING,2032.0,2410.5,-378.5,-1.3692919781651498,0,False,False
2013-07-29,3,CLEANING,1523.0,1870.0,-347.0,-1.2610123047243251,0,False,False
2013-07-30,3,CLEANING,1572.0,1724.0,-152.0,-0.57675246827087,0,False,False
2013-07-31,3,CLEANING,1819.0,1753.0,66.0,0.21937579164177026,0,False,False
2013-08-01,3,CLEANING,1749.0,1477.0,272.0,0.9772241652685443,0,False,False
2013-08-02,3,CLEANING,1767.0,1576.5,190.5,0.6848744075405455,0,False,False
2013-08-03,3,CLEANING,2391.0,2152.5,238.5,0.8750432161319569,0,False,False
2013-08-04,3,CLEANING,2575.0,2226.5,348.5,1.2658076976864518,0,False,False
2013-08-05,3,CLEANING,2030.0,1702.0,328.0,1.1725063712676271,0,True,False
2013-08-06,3,CLEANING,1669.0,1691.0,-22.0,-0.10343164415513219,0,False,False
2013-08-07,3,CLEANING,1880.0,1753.0,127.0,0.43289561010645977,0,False,False
2013-08-08,3,CLEANING,1404.0,1525.0,-121.0,-0.45605306063410767,0,False,False
2013-08-09,3,CLEANING,1460.0,1576.5,-116.5,-0.4284289388742357,0,False,False
2013-08-10,3,CLEANING,1843.0,2152.5,-309.5,-1.1149499757745793,0,True,False
2013-08-11,3,CLEANING,1936.0,2226.5,-290.5,-1.209903214424642,0,False,False
2013-08-12,3,CLEANING,1527.0,1870.0,-343.0,-1.4019025859672574,0,False,False
2013-08-13,3,CLEANING,1552.0,1691.0,-139.0,-0.5784656581082329,0,False,False
2013-08-14,3,CLEANING,1727.0,1753.0,-26.0,-0.12431443896055339,0,False,False
2013-08-15,3,CLEANING,1534.0,1516.5,17.5,0.05836091791318669,0,True,False
2013-08-16,3,CLEANING,1708.0,1524.0,184.0,0.7357959654322974,0,False,False
2013-08-17,3,CLEANING,2048.0,2093.5,-45.5,-0.1809635802284769,0,False,False
2013-08-18,3,CLEANING,2202.0,2226.5,-24.5,-0.0914933340411593,0,False,False
2013-08-19,3,CLEANING,1892.0,1702.0,190.0,0.7675881266923331,0,False,False
2013-08-20,3,CLEANING,1743.0,1677.5,65.5,0.25744614428340146,0,False,False
2013-08-21,3,CLEANING,1888.0,1755.0,133.0,0.5130765369584539,0,False,False
2013-08-22,3,CLEANING,1493.0,1498.0,-5.0,-0.05019994871215851,0,False,False
2013-08-23,3,CLEANING,1606.0,1584.0,22.0,0.07259426548670396,0,False,False
2013-08-24,3,CLEANING,1899.0,2093.0,-194.0,-0.8303898878114463,0,True,False
2013-08-25,3,CLEANING,2132.0,2140.5,-8.5,-0.08378714668011568,0,False,False
2013-08-26,3,CLEANING,1618.0,1777.0,-159.0,-0.7127881539854807,0,False,False
2013-08-27,3,CLEANING,1877.0,1677.5,199.5,0.7863108802855008,0,False,False
2013-08-28,3,CLEANING,1775.0,1801.0,-26.0,-0.16006122788279104,0,False,False
2013-08-29,3,CLEANING,1325.0,1513.5,-188.5,-0.8309649218735479,0,False,False
2013-08-30,3,CLEANING,1498.0,1657.0,-159.0,-0.7125396151866094,0,False,False
2013-08-31,3,CLEANING,2427.0,2030.5,396.5,1.6461647287062242,0,False,False
2013-09-01,3,CLEANING,3029.0,2105.5,923.5,4.166576237995998,0,False,True
2013-09-02,3,CLEANING,2145.0,1640.0,505.0,2.085778103856022,0,False,False
2013-09-03,3,CLEANING,1992.0,1677.5,314.5,1.2535229859465926,0,False,False
2013-09-04,3,CLEANING,2170.0,1779.0,391.0,1.570560463750501,0,False,False
2013-09-05,3,CLEANING,1464.0,1448.5,15.5,0.00980817254388241,0,False,False
2013-09-06,3,CLEANING,1702.0,1552.0,150.0,0.5623214095746909,0,False,False
2013-09-07,3,CLEANING,2341.0,2030.5,310.5,1.2082389067422876,0,False,False
2013-09-08,3,CLEANING,2533.0,2105.5,427.5,1.6578566979379126,0,False,False
2013-09-09,3,CLEANING,1827.0,1640.0,187.0,0.6566256459037846,0,False,False
2013-09-10,3,CLEANING,1522.0,1682.5,-160.5,-0.7272591880479744,0,False,False
2013-09-11,3,CLEANING,1805.0,1797.0,8.0,-0.043868388449507766,0,False,False
2013-09-12,3,CLEANING,1420.0,1434.0,-14.0,-0.13132118103281828,0,False,False
2013-09-13,3,CLEANING,1504.0,1654.0,-150.0,-0.6737607060424105,0,False,False
2013-09-14,3,CLEANING,2037.0,2093.0,-56.0,-0.2927005688769163,0,False,False
2013-09-15,3,CLEANING,2378.0,2167.0,211.0,0.7671876397337262,0,False,False
2013-09-16,3,CLEANING,1809.0,1744.5,64.5,0.16858269986953497,0,False,False
2013-09-17,3,CLEANING,1511.0,1657.5,-146.5,-0.6969449606511263,0,False,False
2013-09-18,3,CLEANING,1640.0,1812.0,-172.0,-0.8003773465523986,0,False,False
2013-09-19,3,CLEANING,1255.0,1442.0,-187.0,-0.8459807053476969,0,False,False
2013-09-20,3,CLEANING,1528.0,1555.0,-27.0,-0.178636924238797,0,False,False
2013-09-21,3,CLEANING,1967.0,2042.5,-75.5,-0.38304744419170794,0,False,False
2013-09-22,3,CLEANING,2248.0,2290.0,-42.0,-0.24495280821916027,0,False,False
2013-09-23,3,CLEANING,1648.0,1818.0,-170.0,-0.7713555874541502,0,False,False
2013-09-24,3,CLEANING,1436.0,1620.5,-184.5,-0.8136528802597602,0,False,False
2013-09-25,3,CLEANING,1600.0,1812.0,-212.0,-0.9344957483684242,0,False,False
2013-09-26,3,CLEANING,1297.0,1442.0,-145.0,-0.6455322530401969,0,False,False
2013-09-27,3,CLEANING,1371.0,1567.0,-196.0,-0.859596377193444,0,False,False
2013-09-28,3,CLEANING,2073.0,2042.5,30.5,0.08510843457411196,0,True,False
2013-09-29,3,CLEANING,2636.0,2313.0,323.0,1.303341700589144,0,False,False
2013-09-30,3,CLEANING,1839.0,1818.0,21.0,0.05417167011996998,0,False,False
2013-10-01,3,CLEANING,2138.0,1610.5,527.5,2.219157317334305,0,False,False
2013-10-02,3,CLEANING,2341.0,1790.0,551.0,2.255576074719927,0,False,False
2013-10-03,3,CLEANING,1655.0,1412.0,243.0,0.9349224356576947,0,False,False
2013-10-04,3,CLEANING,1832.0,1516.0,316.0,1.272665390623428,0,False,False
2013-10-05,3,CLEANING,2678.0,2042.5,635.5,2.5570359169782457,0,False,False
2013-10-06,3,CLEANING,2693.0,2313.0,380.0,1.4339340742456472,0,False,False
2013-10-07,3,CLEANING,2001.0,1818.0,183.0,0.6461316415319321,0,True,False
2013-10-08,3,CLEANING,1681.0,1647.5,33.5,0.052651507497749966,0,False,False
2013-10-09,3,CLEANING,1675.0,1790.0,-115.0,-0.5316892679175188,0,False,False
2013-10-10,3,CLEANING,1309.0,1442.0,-133.0,-0.5929731180849409,0,False,False
2013-10-11,3,CLEANING,1722.0,1567.0,155.0,0.5306016007100887,0,True,False
2013-10-12,3,CLEANING,1765.0,2060.5,-295.5,-1.248822815155744,0,False,False
2013-10-13,3,CLEANING,2004.0,2455.5,-451.5,-1.9005107410417037,0,False,False
2013-10-14,3,CLEANING,1624.0,1833.0,-209.0,-0.921056565157095,0,False,False
2013-10-15,3,CLEANING,1312.0,1712.0,-400.0,-1.660079862760654,0,False,False
2013-10-16,3,CLEANING,1856.0,1790.0,66.0,0.18436100889063567,0,False,False
2013-10-17,3,CLEANING,1600.0,1372.5,227.5,0.8018741700154673,0,False,False
2013-10-18,3,CLEANING,1593.0,1567.0,26.0,0.011326846404040046,0,False,False
2013-10-19,3,CLEANING,2410.0,2055.0,355.0,1.2991918987826176,0,False,False
2013-10-20,3,CLEANING,2503.0,2455.5,47.5,0.0634553717917377,0,False,False
2013-10-21,3,CLEANING,1592.0,1818.0,-226.0,-1.0274742278187416,0,False,False
2013-10-22,3,CLEANING,1366.0,1601.5,-235.5,-1.053443746648568,0,False,False
2013-10-23,3,CLEANING,1744.0,1790.0,-46.0,-0.30191651800859787,0,False,False
2013-10-24,3,CLEANING,1498.0,1372.5,125.5,0.36574869638342045,0,False,False
2013-10-25,3,CLEANING,1515.0,1560.5,-45.5,-0.3180353655399536,0,False,False
2013-10-26,3,CLEANING,2015.0,2207.0,-192.0,-0.9081031101985848,0,False,False
2013-10-27,3,CLEANING,2139.0,2518.0,-379.0,-1.6738164803530424,0,False,False
2013-10-28,3,CLEANING,1565.0,1818.0,-253.0,-1.1659502731116307,0,False,False
2013-10-29,3,CLEANING,1411.0,1516.5,-105.5,-0.5706447383084836,0,False,False
2013-10-30,3,CLEANING,1718.0,1774.5,-56.5,-0.36783456671747916,0,False,False
2013-10-31,3,CLEANING,1324.0,1442.0,-118.0,-0.599747439049278,0,False,False
2013-11-01,3,CLEANING,1676.0,1560.5,115.5,0.34371739914624216,0,False,False
2013-11-02,3,CLEANING,2349.0,2055.0,294.0,1.0635617577771659,0,True,False
2013-11-03,3,CLEANING,2803.0,2440.5,362.5,1.343561132339684,0,True,False
2013-11-04,3,CLEANING,2075.0,1728.5,346.5,1.2753860821760068,0,False,False
2013-11-05,3,CLEANING,1635.0,1473.5,161.5,0.5146094298096255,0,False,False
2013-11-06,3,CLEANING,1985.0,1731.0,254.0,0.8792321422560289,0,True,False
2013-11-07,3,CLEANING,1580.0,1372.0,208.0,0.679016830947739,0,True,False
2013-11-08,3,CLEANING,1652.0,1560.5,91.5,0.20407247545519616,0,False,False
2013-11-09,3,CLEANING,1930.0,2055.0,-125.0,-0.6763544177169333,0,False,False
2013-11-10,3,CLEANING,2460.0,2440.5,19.5,-0.10728703308083397,0,True,False
2013-11-11,3,CLEANING,1571.0,1728.5,-157.5,-0.8477378381087528,0,True,False
2013-11-12,3,CLEANING,1689.0,1473.5,215.5,0.6751777470805945,0,True,False
2013-11-13,3,CLEANING,1560.0,1731.0,-171.0,-0.9105469952312231,0,False,False
2013-11-14,3,CLEANING,1321.0,1411.0,-90.0,-0.5696998202584379,0,False,False
2013-11-15,3,CLEANING,1630.0,1622.5,7.5,-0.16218849344192734,0,False,False
2013-11-16,3,CLEANING,2360.0,2044.0,316.0,1.0863193471033703,0,False,False
2013-11-17,3,CLEANING,2546.0,2481.5,64.5,0.05081177936999105,0,False,False
2013-11-18,3,CLEANING,1744.0,1636.0,108.0,0.232181888287848,0,False,False
2013-11-19,3,CLEANING,1640.0,1535.5,104.5,0.21608168744234418,0,False,False
2013-11-20,3,CLEANING,1843.0,1731.0,112.0,0.24772395467539907,0,False,False
2013-11-21,3,CLEANING,1255.0,1411.0,-156.0,-0.8397361773860735,0,False,False
2013-11-22,3,CLEANING,1467.0,1641.0,-174.0,-0.9009753035431137,0,False,False
2013-11-23,3,CLEANING,2191.0,2211.0,-20.0,-0.28262791737714166,0,False,False
2013-11-24,3,CLEANING,2184.0,2524.5,-340.5,-1.5722468797321805,0,False,False
2013-11-25,3,CLEANING,1728.0,1684.0,44.0,-0.01616676005427028,0,False,False
2013-11-26,3,CLEANING,1710.0,1637.5,72.5,0.10454761172222593,0,False,False
2013-11-27,3,CLEANING,1766.0,1793.5,-27.5,-0.2994094057830069,0,False,False
2013-11-28,3,CLEANING,1435.0,1411.0,24.0,-0.10120849006856941,0,False,False
2013-11-29,3,CLEANING,1522.0,1641.0,-119.0,-0.6861179623571694,0,False,False
2013-11-30,3,CLEANING,2099.0,2270.0,-171.0,-0.8801186392065249,0,False,False
2013-12-01,3,CLEANING,3080.0,2481.5,598.5,2.4727157596464955,0,False,False
2013-12-02,3,CLEANING,2370.0,1676.0,694.0,2.856420595765724,0,False,False
2013-12-03,3,CLEANING,1876.0,1637.5,238.5,0.8349517615511327,0,False,False
2013-12-04,3,CLEANING,2066.0,1755.0,311.0,1.1544679227533536,0,False,False
2013-12-05,3,CLEANING,1522.0,1379.5,142.5,0.42776781224122273,0,True,False
2013-12-06,3,CLEANING,1850.0,1611.5,238.5,0.8296703158772165,0,True,False
2013-12-07,3,CLEANING,2141.0,2145.0,-4.0,-0.18176195056803743,0,False,False
2013-12-08,3,CLEANING,2395.0,2481.5,-86.5,-0.5155769179611662,0,True,False
2013-12-09,3,CLEANING,1970.0,1676.0,294.0,1.1194466135876502,0,False,False
2013-12-10,3,CLEANING,1877.0,1637.5,239.5,0.8628886839020091,0,False,False
2013-12-11,3,CLEANING,2026.0,1804.5,221.5,0.7723145409141117,0,False,False
2013-12-12,3,CLEANING,1594.0,1466.5,127.5,0.3621231822995363,0,False,False
2013-12-13,3,CLEANING,1724.0,1611.5,112.5,0.2866514734194726,0,False,False
2013-12-14,3,CLEANING,2150.0,2166.0,-16.0,-0.26556618791765135,0,False,False
2013-12-15,3,CLEANING,2718.0,2481.5,236.5,0.816915284835128,0,False,False
2013-12-16,3,CLEANING,2139.0,1736.0,403.0,1.5104096761430155,0,False,False
2013-12-17,3,CLEANING,1924.0,1664.5,259.5,0.8697582249765815,0,False,False
2013-12-18,3,CLEANING,1951.0,1804.5,146.5,0.3759474123516077,0,False,False
2013-12-19,3,CLEANING,1698.0,1466.5,231.5,0.7210767727736312,0,False,False
2013-12-20,3,CLEANING,1950.0,1641.0,309.0,1.0339405394289012,0,False,False
2013-12-21,3,CLEANING,2287.0,2145.5,141.5,0.3091707465007495,0,True,False
2013-12-22,3,CLEANING,2706.0,2503.0,203.0,0.5590533798676454,0,True,False
2013-12-23,3,CLEANING,2355.0,1857.0,498.0,1.787648220570056,0,True,False
2013-12-24,3,CLEANING,1494.0,1699.5,-205.5,-1.1975657588352027,0,True,False
2013-12-26,3,CLEANING,2084.0,1478.5,605.5,2.186019629555516,0,True,False
2013-12-27,3,CLEANING,1940.0,1664.0,276.0,0.7602509271354144,0,False,False
2013-12-28,3,CLEANING,2096.0,2170.5,-74.5,-0.6970218823803437,0,False,False
2013-12-29,3,CLEANING,1903.0,2626.0,-723.0,-3.3474949597178174,0,False,True
2013-12-30,3,CLEANING,2597.0,2022.5,574.5,1.9101992833806332,0,False,False
2013-12-31,3,CLEANING,1789.0,1699.5,89.5,0.0034264206651484176,0,True,False
2014-01-02,3,CLEANING,2442.0,1551.0,891.0,3.1233051206050964,0,False,True
2014-01-03,3,CLEANING,2713.0,1688.0,1025.0,3.5021179988723756,0,False,True
2014-01-04,3,CLEANING,3241.0,2145.5,1095.5,3.507155343537761,0,False,True
2014-01-05,3,CLEANING,3307.0,2503.0,804.0,2.30765731463794,0,False,False
2014-01-06,3,CLEANING,2306.0,2054.5,251.5,0.4718947550128874,0,False,False
2014-01-07,3,CLEANING,1937.0,1749.5,187.5,0.26879484061680675,0,False,False
2014-01-08,3,CLEANING,2397.0,1897.0,500.0,1.2905228255864893,0,False,False
2014-01-09,3,CLEANING,1802.0,1558.0,244.0,0.4325962797163479,0,False,False
2014-01-10,3,CLEANING,2234.0,1787.0,447.0,1.079864555903569,0,False,False
2014-01-11,3,CLEANING,2510.0,2170.5,339.5,0.7078672548509896,0,False,False
2014-01-12,3,CLEANING,2637.0,2626.0,11.0,-0.3618839659950254,0,False,False
2014-01-13,3,CLEANING,1828.0,2222.5,-394.5,-1.6992222885999644,0,False,False
2014-01-14,3,CLEANING,1704.0,1832.5,-128.5,-0.8367592603525797,0,False,False
2014-01-15,3,CLEANING,1819.0,1968.0,-149.0,-0.9094252953838183,0,False,False
2014-01-16,3,CLEANING,1551.0,1646.0,-95.0,-0.750540241601767,0,False,False
2014-01-17,3,CLEANING,1635.0,1895.0,-260.0,-1.2894571621307975,0,False,False
2014-01-18,3,CLEANING,2355.0,2170.5,184.5,0.20038530606070346,0,False,False
2014-01-19,3,CLEANING,2833.0,2671.5,161.5,0.11903695981441599,0,False,False
2014-01-20,3,CLEANING,2263.0,2222.5,40.5,-0.2726395312558632,0,False,False
2014-01-21,3,CLEANING,1744.0,1832.5,-88.5,-0.697871098796369,0,False,False
2014-01-22,3,CLEANING,1779.0,1897.0,-118.0,-0.8040241278584174,0,False,False
2014-01-23,3,CLEANING,1612.0,1646.0,-34.0,-0.5322947326679547,0,False,False
2014-01-24,3,CLEANING,1632.0,1895.0,-263.0,-1.2953566295190462,0,False,False
2014-01-25,3,CLEANING,2214.0,2218.5,-4.5,-0.4164097145618607,0,False,False
2014-01-26,3,CLEANING,2671.0,2712.0,-41.0,-0.5387239179633555,0,False,False
2014-01-27,3,CLEANING,1630.0,2284.5,-654.5,-2.5811631456413275,0,False,False
2014-01-28,3,CLEANING,1382.0,1832.5,-450.5,-1.8545952195946804,0,False,False
2014-01-29,3,CLEANING,1680.0,1897.0,-217.0,-1.077642994165992,0,False,False
2014-01-30,3,CLEANING,1343.0,1655.0,-312.0,-1.3737723147133174,0,False,False
2014-01-31,3,CLEANING,1755.0,1895.0,-140.0,-0.8072716074546848,0,False,False
2014-02-01,3,CLEANING,2958.0,2250.5,707.5,1.880393241503252,0,False,False
2014-02-02,3,CLEANING,2824.0,2688.5,135.5,0.04553401706142775,0,False,False
2014-02-03,3,CLEANING,1954.0,2201.0,-247.0,-1.1401606061335416,0,False,False
2014-02-04,3,CLEANING,1703.0,1766.5,-63.5,-0.5454828329223756,0,False,False
2014-02-05,3,CLEANING,1940.0,1885.0,55.0,-0.1639357132522634,0,False,False
2014-02-06,3,CLEANING,1492.0,1655.0,-163.0,-0.8375530911424182,0,False,False
2014-02-07,3,CLEANING,1616.0,1847.5,-231.5,-1.033234348081494,0,False,False
2014-02-08,3,CLEANING,2135.0,2321.0,-186.0,-0.8725249643064883,0,False,False
2014-02-09,3,CLEANING,2168.0,2712.0,-544.0,-1.9582551656357507,0,False,False
2014-02-10,3,CLEANING,1789.0,2201.0,-412.0,-1.510511262435817,0,False,False
2014-02-11,3,CLEANING,1504.0,1724.0,-220.0,-0.9063383188924756,0,False,False
2014-02-12,3,CLEANING,2287.0,1945.5,341.5,0.7655407728305239,0,False,False
2014-02-13,3,CLEANING,1564.0,1655.0,-91.0,-0.5223613159261877,0,False,False
2014-02-14,3,CLEANING,1366.0,1847.5,-481.5,-1.6853002204023755,0,False,False
2014-02-15,3,CLEANING,2225.0,2321.0,-96.0,-0.5204185139824731,0,False,False
2014-02-16,3,CLEANING,2721.0,2688.5,32.5,-0.1407112415447751,0,False,False
2014-02-17,3,CLEANING,1985.0,2108.5,-123.5,-0.5891280382323488,0,False,False
2014-02-18,3,CLEANING,1613.0,1703.5,-90.5,-0.48533935741011164,0,False,False
2014-02-19,3,CLEANING,1880.0,1945.5,-65.5,-0.40523765870978284,0,False,False
2014-02-20,3,CLEANING,1392.0,1588.0,-196.0,-0.7803729950136923,0,False,False
2014-02-21,3,CLEANING,1634.0,1695.0,-61.0,-0.37501345648652407,0,False,False
2014-02-22,3,CLEANING,2545.0,2290.0,255.0,0.5423312239985706,0,False,False
2014-02-23,3,CLEANING,2191.0,2696.0,-505.0,-1.688810810338818,0,False,False
2014-02-24,3,CLEANING,1750.0,1969.5,-219.5,-0.8272006240918205,0,False,False
2014-02-25,3,CLEANING,1546.0,1703.5,-157.5,-0.6554405250916377,0,False,False
2014-02-26,3,CLEANING,1924.0,1910.0,14.0,-0.1537548903271086,0,False,False
2014-02-27,3,CLEANING,1497.0,1557.5,-60.5,-0.3662997784825292,0,False,False
2014-02-28,3,CLEANING,1772.0,1634.5,137.5,0.2045959379375854,0,False,False
2014-03-01,3,CLEANING,2318.0,2432.5,-114.5,-0.5240502938198607,0,False,False
2014-03-02,3,CLEANING,1791.0,2696.0,-905.0,-2.7986298770574423,0,True,False
2014-03-03,3,CLEANING,2058.0,1891.0,167.0,0.29718531535256,0,True,False
2014-03-04,3,CLEANING,2962.0,1658.0,1304.0,3.4976564047156407,0,True,False
2014-03-05,3,CLEANING,2400.0,1902.0,498.0,1.1645747489836817,0,False,False
2014-03-06,3,CLEANING,1969.0,1524.0,445.0,1.0090932508756956,0,False,False
2014-03-07,3,CLEANING,1928.0,1634.5,293.5,0.6014642990554859,0,False,False
2014-03-08,3,CLEANING,2501.0,2336.5,164.5,0.2556640712675054,0,False,False
2014-03-09,3,CLEANING,3005.0,2654.0,351.0,0.7503995039082386,0,False,False
2014-03-10,3,CLEANING,2064.0,1891.0,173.0,0.2692773577066276,0,False,False
2014-03-11,3,CLEANING,1772.0,1658.0,114.0,0.1064393687743703,0,False,False
2014-03-12,3,CLEANING,2019.0,1902.0,117.0,0.11983008468244892,0,False,False
2014-03-13,3,CLEANING,1579.0,1524.0,55.0,-0.040224209829939676,0,False,False
2014-03-14,3,CLEANING,1700.0,1634.5,65.5,-0.007608507330594501,0,False,False
2014-03-15,3,CLEANING,1992.0,2336.5,-344.5,-1.089930232342035,0,False,False
2014-03-16,3,CLEANING,3060.0,2696.0,364.0,0.7918142076174355,0,False,False
2014-03-17,3,CLEANING,1964.0,1969.5,-5.5,-0.18942634950350293,0,False,False
2014-03-18,3,CLEANING,1824.0,1658.0,166.0,0.2669881795775382,0,False,False
2014-03-19,3,CLEANING,2107.0,1932.0,175.0,0.2986959143451718,0,False,False
2014-03-20,3,CLEANING,1637.0,1530.5,106.5,0.12100352068027798,0,False,False
2014-03-21,3,CLEANING,1848.0,1667.0,181.0,0.3185214794424561,0,False,False
2014-03-22,3,CLEANING,2238.0,2271.5,-33.5,-0.2453901077338184,0,False,False
2014-03-23,3,CLEANING,2699.0,2696.0,3.0,-0.1394149574614768,0,False,False
2014-03-24,3,CLEANING,1817.0,1959.0,-142.0,-0.5185911272432298,0,False,False
