date,store_nbr,family,unit_sales,expected_sales,residual,residual_z,n_items_on_promo,is_holiday,is_disruption_shock,composite_risk_score
2014-10-27,45,BREAD/BAKERY,983.471,1221.535,-238.06400000000008,-1.7312402225696628,0,False,False,53.093168559409584
2014-10-28,45,BREAD/BAKERY,768.408,1013.7445,-245.3365,-1.7276376966127958,0,False,False,53.30147995755033
2014-10-29,45,BREAD/BAKERY,877.343,1130.889,-253.54600000000016,-1.7227385465097214,1,False,False,52.25717105038856
2014-10-30,45,BREAD/BAKERY,685.926,903.002,-217.0759999999999,-1.4881189348267054,1,False,False,52.49312458966536
2014-10-31,45,BREAD/BAKERY,858.383,1133.214,-274.8309999999999,-1.7476038281683155,0,False,False,52.49156126683503
2014-11-01,45,BREAD/BAKERY,1129.818,1477.888,-348.06999999999994,-2.0806805272118525,0,False,False,52.43701552689656
2014-11-02,45,BREAD/BAKERY,1096.489,1968.897,-872.4079999999999,-4.645405661842052,0,True,False,52.47140671196164
2014-11-03,45,BREAD/BAKERY,1740.034,1158.59,581.444,2.4391366132005534,0,True,False,52.929994811305455
2014-11-04,45,BREAD/BAKERY,1099.469,960.9785,138.4905000000001,0.4035281717667914,1,False,False,53.149981672841626
2014-11-05,45,BREAD/BAKERY,1167.605,1085.663,81.94200000000001,0.1586919238822299,1,False,False,53.17623768259312
2014-11-06,45,BREAD/BAKERY,808.8679999999999,855.9594999999999,-47.0915,-0.4110450852271169,0,True,False,53.17205614421097
2014-11-07,45,BREAD/BAKERY,983.996,1062.761,-78.76499999999999,-0.5455867164851613,1,True,False,53.23191850823705
2014-11-08,45,BREAD/BAKERY,1377.094,1450.703,-73.60899999999992,-0.5161793248219481,0,False,False,53.265077609134906
2014-11-09,45,BREAD/BAKERY,1757.191,1895.1065,-137.91549999999984,-0.7903397896016404,1,False,False,53.27762856303199
2014-11-10,45,BREAD/BAKERY,976.693,1158.59,-181.89700000000016,-0.9655515543946208,0,True,False,53.37794140652097
2014-11-11,45,BREAD/BAKERY,990.426,998.203,-7.77699999999993,-0.2026280487618738,0,True,False,53.41249931630464
2014-11-12,45,BREAD/BAKERY,1041.805,1085.663,-43.85799999999995,-0.3593421119830537,0,True,False,53.21863122278037
2014-11-13,45,BREAD/BAKERY,851.747,855.9594999999999,-4.212499999999977,-0.1761116531507545,0,False,False,53.66640917607484
2014-11-14,45,BREAD/BAKERY,1029.971,1062.761,-32.789999999999964,-0.2924315516641106,0,False,False,53.94406650600773
2014-11-15,45,BREAD/BAKERY,1394.004,1412.548,-18.544000000000096,-0.2249782338800001,0,False,False,53.95525034477209
2014-11-16,45,BREAD/BAKERY,1991.334,1843.475,147.85900000000015,0.4987789486136485,0,False,False,53.86923118023037
2014-11-17,45,BREAD/BAKERY,1115.471,1105.435,10.036000000000058,-0.1062085311830007,1,False,False,53.84311020144437
2014-11-18,45,BREAD/BAKERY,851.054,967.9315,-116.87750000000004,-0.6627152975515181,0,False,False,53.47337662334601
2014-11-19,45,BREAD/BAKERY,837.238,1061.683,-224.44499999999996,-1.121702526590879,1,False,False,53.21463542536869
2014-11-20,45,BREAD/BAKERY,736.818,833.97,-97.15200000000004,-0.5526731179365565,0,False,False,53.43701481178004
2014-11-21,45,BREAD/BAKERY,1128.995,1040.6805,88.31449999999995,0.2506977768483163,0,False,False,53.5211711085814
2014-11-22,45,BREAD/BAKERY,1404.291,1385.549,18.74199999999996,-0.0534738621507183,0,False,False,53.51175313909563
2014-11-23,45,BREAD/BAKERY,1742.352,1919.928,-177.5759999999998,-0.9052550321665224,1,False,False,53.18998710970189
2014-11-24,45,BREAD/BAKERY,949.198,1098.3475,-149.14949999999988,-0.7786348464265185,0,False,False,53.19419400308652
2014-11-25,45,BREAD/BAKERY,768.534,946.056,-177.52200000000005,-0.8861625575499825,0,False,False,53.40350132799068
2014-11-26,45,BREAD/BAKERY,970.594,972.7555,-2.1614999999999327,-0.1311646584746321,0,False,False,53.29124516994933
2014-11-27,45,BREAD/BAKERY,758.726,812.5305,-53.80449999999996,-0.3566388664140876,0,False,False,53.08928406159173
2014-11-28,45,BREAD/BAKERY,1121.691,1040.6805,81.01050000000009,0.2288918746202772,0,True,False,54.39426867793047
2014-11-29,45,BREAD/BAKERY,1326.888,1385.549,-58.66100000000006,-0.3664149085903503,0,False,False,54.31519697578945
2014-11-30,45,BREAD/BAKERY,1855.285,1807.2545,48.03050000000008,0.1187117090070647,1,False,False,54.08818466964264
2014-12-01,45,BREAD/BAKERY,1437.57,1049.471,388.09899999999993,1.6634225091276609,1,True,False,53.8175299336636
2014-12-02,45,BREAD/BAKERY,1102.238,876.37,225.86800000000005,0.9160462505726524,0,False,False,53.75539105947599
2014-12-03,45,BREAD/BAKERY,973.307,937.15,36.156999999999925,0.0739671270534018,1,False,False,53.78005205264403
2014-12-04,45,BREAD/BAKERY,750.422,783.797,-33.375,-0.2297782159685063,0,False,False,53.724451419984085
2014-12-05,45,BREAD/BAKERY,992.57,1040.6805,-48.11049999999989,-0.2821693038566014,0,True,False,53.55598920071216
2014-12-06,45,BREAD/BAKERY,1224.204,1355.232,-131.02800000000002,-0.6388727340930296,1,True,False,53.08744521879466
2014-12-07,45,BREAD/BAKERY,2019.816,1807.2545,212.5615,1.0236931606751651,1,False,False,51.869590378415495
2014-12-08,45,BREAD/BAKERY,1130.159,1049.471,80.6880000000001,0.3827398660055142,1,True,False,52.37850906836008
2014-12-09,45,BREAD/BAKERY,931.993,876.37,55.62300000000005,0.2601129995413587,1,False,False,52.54708951311973
2014-12-10,45,BREAD/BAKERY,1052.173,937.15,115.02299999999993,0.5499060207223072,1,False,False,52.70989561368785
2014-12-11,45,BREAD/BAKERY,807.697,754.5740000000001,53.122999999999934,0.2443716395378004,1,False,False,52.73200590678682
2014-12-12,45,BREAD/BAKERY,1077.399,1016.7645,60.63449999999989,0.2733872735820097,2,False,False,52.91061638192514
2014-12-13,45,BREAD/BAKERY,1260.413,1330.129,-69.7159999999999,-0.3466561392308452,0,False,False,52.59491819645392
2014-12-14,45,BREAD/BAKERY,1609.522,1810.636,-201.11400000000003,-0.983190866033018,0,False,False,51.37541762948635
2014-12-15,45,BREAD/BAKERY,1222.043,1122.5585,99.4844999999998,0.5423363674907113,1,False,False,51.368598859300526
2014-12-16,45,BREAD/BAKERY,1009.709,891.5235,118.18549999999992,0.6493646121704741,0,False,False,51.10373114501423
2014-12-17,45,BREAD/BAKERY,1013.152,971.9505,41.20150000000001,0.2604196722151122,0,False,False,51.48326021971828
2014-12-18,45,BREAD/BAKERY,811.078,754.5740000000001,56.50399999999991,0.3394106221336347,2,False,False,52.082179276912576
2014-12-19,45,BREAD/BAKERY,988.646,1016.7645,-28.11850000000004,-0.0896216121981909,0,False,False,52.439583463813946
2014-12-20,45,BREAD/BAKERY,1017.587,1330.129,-312.5419999999999,-1.5188526443985615,1,False,False,52.41957027865667
2014-12-21,45,BREAD/BAKERY,1441.612,1761.589,-319.97699999999986,-1.5220172047166296,2,True,False,52.5682893747023
2014-12-22,45,BREAD/BAKERY,1070.388,1122.815,-52.427000000000135,-0.1524317427397779,0,True,False,53.296084492106445
2014-12-23,45,BREAD/BAKERY,811.966,961.2095,-149.24350000000004,-0.6346493882045545,0,True,False,53.02304990875346
2014-12-24,45,BREAD/BAKERY,698.1030000000001,993.2295,-295.1265,-1.3519386545276837,0,True,False,52.990945700577086
2014-12-26,45,BREAD/BAKERY,1083.437,1011.2705,72.16649999999981,0.4978362577714426,1,True,False,53.23204692844883
2014-12-27,45,BREAD/BAKERY,938.087,1293.6505,-355.5635,-1.619394162947566,2,False,False,53.37841787087364
2014-12-28,45,BREAD/BAKERY,1049.2,1749.7715,-700.5715,-3.278120290535323,1,False,False,53.72099651091884
2014-12-29,45,BREAD/BAKERY,1091.749,1122.815,-31.06600000000003,0.0730414860500506,2,False,False,54.40355459170932
2014-12-30,45,BREAD/BAKERY,1112.422,961.2095,151.21249999999998,0.9315883193310524,2,False,False,53.74942389264743
2014-12-31,45,BREAD/BAKERY,718.428,993.2295,-274.80150000000003,-1.0862571770873128,1,True,False,54.0203587474826
2015-01-02,45,BREAD/BAKERY,1637.168,1053.685,583.483,3.030584169796303,0,True,False,53.9450761683285
2015-01-03,45,BREAD/BAKERY,1537.478,1293.6505,243.8275000000001,1.3359511203107972,2,False,False,54.62897208617368
2015-01-04,45,BREAD/BAKERY,2079.933,1749.7715,330.16149999999993,1.761553107851504,2,False,False,54.46788556642733
2015-01-05,45,BREAD/BAKERY,1489.785,1103.61,386.175,2.0033082474154744,2,False,False,55.2241900595161
2015-01-06,45,BREAD/BAKERY,1243.204,961.2095,281.9944999999999,1.525954544947649,4,False,False,55.44299705429046
2015-01-07,45,BREAD/BAKERY,1061.677,971.9505,89.72649999999987,0.6204287056854688,1,False,False,55.8645914453195
2015-01-08,45,BREAD/BAKERY,940.473,783.2115,157.26149999999996,0.9260310089479616,1,False,False,55.9202939077914
2015-01-09,45,BREAD/BAKERY,1207.558,1080.418,127.1400000000001,0.7750749389113345,1,False,False,55.92453269983015
2015-01-10,45,BREAD/BAKERY,1310.791,1293.6505,17.140499999999975,0.2639720969651657,4,False,False,55.82740355075744
2015-01-11,45,BREAD/BAKERY,2014.529,1798.8185,215.7104999999999,1.1874540515763754,3,False,False,55.66533599252299
2015-01-12,45,BREAD/BAKERY,1167.166,1122.815,44.350999999999885,0.3881354200886424,2,False,False,56.16507285480832
2015-01-13,45,BREAD/BAKERY,959.446,970.851,-11.404999999999973,0.1302826005804753,4,False,False,56.01750414254549
2015-01-14,45,BREAD/BAKERY,1016.285,971.9505,44.334499999999935,0.3732972113411216,3,False,False,55.68461704719056
2015-01-15,45,BREAD/BAKERY,958.67,808.2825,150.38749999999993,0.8477011098624707,2,False,False,55.51778193247993
2015-01-16,45,BREAD/BAKERY,1160.991,1102.564,58.427000000000135,0.4093512075332063,4,False,False,55.29446384180721
2015-01-17,45,BREAD/BAKERY,1627.536,1285.602,341.9340000000002,1.702533114899896,2,False,False,55.34610711936121
2015-01-18,45,BREAD/BAKERY,2208.135,1798.8185,409.3165000000001,1.957655598799407,1,False,False,55.58234118729616
2015-01-19,45,BREAD/BAKERY,1323.004,1148.6625,174.3415,0.8575216610793167,2,False,False,55.72675005274477
2015-01-20,45,BREAD/BAKERY,1052.159,984.5775,67.58150000000012,0.3821829601446095,2,False,False,56.15177423269386
2015-01-21,45,BREAD/BAKERY,1122.179,993.2295,128.94950000000006,0.6441090095368632,4,False,False,55.91707309633557
2015-01-22,45,BREAD/BAKERY,906.099,809.3875,96.7115,0.4857358437253544,2,False,False,55.425830592450986
2015-01-23,45,BREAD/BAKERY,1149.939,1102.564,47.37500000000023,0.2531386344979343,2,False,False,54.78510984145893
2015-01-24,45,BREAD/BAKERY,1500.657,1285.602,215.0550000000001,0.987746383664752,2,False,False,54.17684303950833
2015-01-25,45,BREAD/BAKERY,1903.852,1934.907,-31.055000000000064,-0.1215934653055804,2,False,False,54.04970045145031
2015-01-26,45,BREAD/BAKERY,1100.074,1194.6045,-94.53049999999983,-0.4088137676419639,5,False,False,53.399948201841866
2015-01-27,45,BREAD/BAKERY,878.776,1030.934,-152.15800000000002,-0.6719706140224793,2,False,False,52.79982742057947
2015-01-28,45,BREAD/BAKERY,1018.394,1014.7185,3.675500000000056,0.0170672745309472,2,False,False,52.15659388219692
2015-01-29,45,BREAD/BAKERY,803.614,809.3875,-5.773500000000013,-0.0377351590360197,0,False,False,50.856484553535154
2015-01-30,45,BREAD/BAKERY,1155.179,1116.688,38.49099999999999,0.1500248876179388,0,False,False,49.83483145067324
2015-01-31,45,BREAD/BAKERY,1704.798,1285.602,419.19600000000014,1.8723877029890077,1,False,False,48.75235992165216
2015-02-01,45,BREAD/BAKERY,2090.311,1959.1905,131.1205,0.5197874236488725,0,False,False,48.85674241678621
2015-02-02,45,BREAD/BAKERY,1333.516,1148.6625,184.85350000000017,0.748718174193228,0,False,False,47.61259704742533
2015-02-03,45,BREAD/BAKERY,1046.567,984.5775,61.98950000000002,0.1469362466267833,0,False,False,44.38742012759923
2015-02-04,45,BREAD/BAKERY,1094.935,1017.3395,77.5954999999999,0.2672232520725457,0,False,False,43.10783752354814
2015-02-05,45,BREAD/BAKERY,911.09,809.3875,101.7025,0.3993259568115647,0,False,False,43.07037036807806
2015-02-06,45,BREAD/BAKERY,1007.457,1152.5590000000002,-145.1020000000002,-0.91282767059728,0,False,False,43.33933910303635
2015-02-07,45,BREAD/BAKERY,1444.742,1405.724,39.01800000000003,0.0705840192564616,0,False,False,43.74175475210515
2015-02-08,45,BREAD/BAKERY,1569.0,1959.1905,-390.19050000000016,-2.211121972944171,0,False,False,43.35012418765485
2015-02-09,45,BREAD/BAKERY,1255.049,1194.6045,60.44450000000006,0.191128065933759,0,False,False,44.93342168176406
2015-02-10,45,BREAD/BAKERY,854.48,1028.138,-173.6579999999999,-1.0342587082533747,0,False,False,44.56178967301805
2015-02-11,45,BREAD/BAKERY,967.164,1017.3395,-50.175500000000056,-0.394226375004736,0,False,False,44.65969770835538
2015-02-12,45,BREAD/BAKERY,798.686,858.5885000000001,-59.90250000000003,-0.4419672305696414,0,False,False,45.05379571476333
2015-02-13,45,BREAD/BAKERY,1000.047,1152.5590000000002,-152.51200000000017,-0.9211239859826068,0,False,False,45.08276464267846
2015-02-14,45,BREAD/BAKERY,1139.437,1472.6995,-333.26250000000005,-1.8414486374787935,0,False,False,45.64487394713365
2015-02-15,45,BREAD/BAKERY,1031.132,1959.1905,-928.0585,-4.806796412072657,0,False,True,47.03873343102892
2015-02-16,45,BREAD/BAKERY,1084.879,1211.1075,-126.22850000000015,-0.6161946054051028,0,True,False,66.12038195118942
2015-02-17,45,BREAD/BAKERY,1114.935,1003.0065,111.9285,0.4747064683601403,2,True,False,66.2916804198625
2015-02-18,45,BREAD/BAKERY,1103.978,1017.3395,86.63850000000002,0.3547518344175108,1,False,False,66.61310575279376
2015-02-19,45,BREAD/BAKERY,945.63,858.5885000000001,87.04149999999993,0.3467514517746547,0,False,False,66.41102438192085
2015-02-20,45,BREAD/BAKERY,1185.529,1152.5590000000002,32.9699999999998,0.087058596343583,0,False,False,65.78701044347937
2015-02-21,45,BREAD/BAKERY,1475.814,1472.6995,3.1145000000001346,-0.0554098266560811,0,False,False,65.36714812144962
2015-02-22,45,BREAD/BAKERY,1988.37,1959.1905,29.17949999999973,0.0676820782818001,1,False,False,65.20390331702946
2015-02-23,45,BREAD/BAKERY,1063.321,1211.1075,-147.78650000000016,-0.7394847822820966,0,False,False,65.2030060003761
2015-02-24,45,BREAD/BAKERY,902.814,1049.363,-146.5490000000001,-0.7362611277956085,0,False,False,65.11821617960035
2015-02-25,45,BREAD/BAKERY,1033.357,1040.0355,-6.6784999999999854,-0.0980651811232039,0,False,False,65.10353772650788
2015-02-26,45,BREAD/BAKERY,906.379,908.5945,-2.21550000000002,-0.0867340331394438,0,False,False,64.45428292623123
2015-02-27,45,BREAD/BAKERY,1099.991,1158.085,-58.09400000000005,-0.3428805486750234,1,False,False,64.50661443033869
2015-02-28,45,BREAD/BAKERY,1431.383,1488.2355,-56.85249999999997,-0.3369461981785117,0,False,False,63.98156293706067
2015-03-01,45,BREAD/BAKERY,2117.475,2001.4495,116.02549999999997,0.4624392018593337,0,False,False,64.07750850119704
2015-03-02,45,BREAD/BAKERY,1403.888,1211.1075,192.78049999999985,0.8049044252255456,0,True,False,64.1467962866352
2015-03-03,45,BREAD/BAKERY,1107.137,1003.0065,104.13049999999998,0.3900902001568695,0,False,False,64.58372821463459
2015-03-04,45,BREAD/BAKERY,1148.489,1047.5169999999998,100.9720000000002,0.3961537641414999,0,False,False,63.4444480212894
2015-03-05,45,BREAD/BAKERY,975.812,908.7345,67.07749999999999,0.2465616215497973,1,False,False,63.00904301084221
2015-03-06,45,BREAD/BAKERY,1190.415,1152.5590000000002,37.85599999999977,0.1088505562220925,1,False,False,63.20569684866367
2015-03-07,45,BREAD/BAKERY,1466.46,1460.278,6.182000000000016,-0.0423034379367928,0,False,False,63.074129128470666
2015-03-08,45,BREAD/BAKERY,1820.61,2001.4495,-180.83950000000004,-0.9164352527292444,1,False,False,62.86261723043589
2015-03-09,45,BREAD/BAKERY,1216.359,1211.1075,5.251499999999851,-0.0467934923939599,1,False,False,63.12150322273222
2015-03-10,45,BREAD/BAKERY,1015.359,1003.0065,12.352500000000076,-0.0030855689662863,2,False,False,62.159740799778426
2015-03-11,45,BREAD/BAKERY,966.724,1064.146,-97.42199999999993,-0.5126398809974927,2,False,False,61.803914019955954
2015-03-12,45,BREAD/BAKERY,821.787,908.7345,-86.94749999999999,-0.455180135458764,2,False,False,61.94227258508275
2015-03-13,45,BREAD/BAKERY,1069.135,1152.5590000000002,-83.4240000000002,-0.4283517423035258,1,False,False,62.00940544454614
2015-03-14,45,BREAD/BAKERY,1479.296,1471.1370000000002,8.158999999999878,0.0063787866082717,0,False,False,62.067561539126736
2015-03-15,45,BREAD/BAKERY,1950.538,1946.111,4.427000000000135,-0.0083171450560196,0,False,False,61.82033984012505
2015-03-16,45,BREAD/BAKERY,1267.709,1235.704,32.00500000000011,0.1166458207536186,2,False,False,61.54152275728061
2015-03-17,45,BREAD/BAKERY,1005.585,1030.963,-25.37799999999993,-0.1643640270907894,0,False,False,60.72038098506317
2015-03-18,45,BREAD/BAKERY,1024.388,1064.146,-39.75800000000004,-0.2255737743916579,1,False,False,60.43428598960442
2015-03-19,45,BREAD/BAKERY,905.857,906.239,-0.3820000000000618,-0.0322951543627911,0,False,False,60.07039848782748
2015-03-20,45,BREAD/BAKERY,1212.96,1124.965,87.99499999999989,0.385835114994199,1,False,False,59.97286392113213
2015-03-21,45,BREAD/BAKERY,1529.191,1471.1370000000002,58.05399999999986,0.2431403408562132,0,False,False,59.80076549374294
2015-03-22,45,BREAD/BAKERY,1892.884,1927.195,-34.31100000000015,-0.1958353328177779,0,False,False,59.93536397431052
2015-03-23,45,BREAD/BAKERY,1141.518,1235.704,-94.18599999999992,-0.4983145898525528,0,False,False,58.84011033549046
2015-03-24,45,BREAD/BAKERY,856.372,1010.472,-154.10000000000002,-0.8059020608913067,0,False,False,57.95738823007349
2015-03-25,45,BREAD/BAKERY,1081.326,1028.8725,52.45350000000008,0.1955698697503466,0,False,False,58.505600777600655
2015-03-26,45,BREAD/BAKERY,896.244,906.118,-9.87399999999991,-0.1153917701458773,0,False,False,58.37888565739004
2015-03-27,45,BREAD/BAKERY,1050.346,1127.585,-77.23900000000003,-0.4616046498503424,0,False,False,57.59092143794584
2015-03-28,45,BREAD/BAKERY,1313.601,1471.1370000000002,-157.53600000000006,-0.8453015931714072,0,False,False,57.56090166020993
2015-03-29,45,BREAD/BAKERY,1708.974,1921.711,-212.73700000000008,-1.142321663397673,1,False,False,57.00602629133946
2015-03-30,45,BREAD/BAKERY,1061.67,1235.704,-174.03399999999988,-1.0469317058457672,1,False,False,55.6160211500639
2015-03-31,45,BREAD/BAKERY,896.881,1010.472,-113.591,-0.7135853464532979,3,False,False,56.1817329126836
2015-04-01,45,BREAD/BAKERY,1230.936,1057.3415,173.59449999999993,0.8179589886635098,3,True,False,56.22577939173525
2015-04-02,45,BREAD/BAKERY,1001.504,906.118,95.38600000000008,0.382702223063238,1,False,False,56.082817834403365
2015-04-03,45,BREAD/BAKERY,1116.07,1084.563,31.506999999999834,0.0747958688134611,0,True,False,54.77332766048486
2015-04-04,45,BREAD/BAKERY,1506.077,1455.601,50.475999999999885,0.1964316134334674,0,False,False,54.319891671284125
2015-04-05,45,BREAD/BAKERY,1921.465,1856.747,64.71800000000007,0.3002059992982566,1,False,False,53.659250022071525
2015-04-06,45,BREAD/BAKERY,1322.159,1178.9385,143.22050000000013,0.7949451880517562,0,False,False,53.313267102683206
2015-04-07,45,BREAD/BAKERY,881.055,954.1995,-73.1445,-0.4843291025460539,1,False,False,53.29128961419837
2015-04-08,45,BREAD/BAKERY,1216.855,1057.3415,159.51350000000002,0.9219056104235004,1,False,False,53.445224567368776
2015-04-09,45,BREAD/BAKERY,787.892,906.118,-118.22599999999989,-0.7439610479732374,0,False,False,53.435140197481225
2015-04-10,45,BREAD/BAKERY,1185.185,1108.0304999999998,77.1545000000001,0.4440740714528324,2,False,False,53.45282575266997
2015-04-11,45,BREAD/BAKERY,1440.808,1471.1370000000002,-30.32900000000018,-0.2042804022898906,0,False,False,53.48794693054403
2015-04-12,45,BREAD/BAKERY,1812.815,1907.1745,-94.35950000000004,-0.5766728929980799,0,True,False,53.24576656812402
2015-04-13,45,BREAD/BAKERY,1077.976,1178.9385,-100.96249999999986,-0.606399098056513,0,False,False,53.26687922215813
2015-04-14,45,BREAD/BAKERY,976.482,954.1995,22.282500000000027,0.1432620570624455,1,True,False,53.21068890355621
2015-04-15,45,BREAD/BAKERY,951.934,1092.652,-140.71800000000007,-0.8374605717789413,0,False,False,53.25598910360306
2015-04-16,45,BREAD/BAKERY,1052.599,906.118,146.481,0.9135871053129382,1,False,False,53.0350813174618
2015-04-17,45,BREAD/BAKERY,1159.588,1150.6275,8.96049999999991,0.0778773379743578,1,False,False,53.16077306855232
2015-04-18,45,BREAD/BAKERY,1546.321,1471.1370000000002,75.18399999999974,0.5106962734412778,0,False,False,52.88824057655759
2015-04-19,45,BREAD/BAKERY,1892.682,1907.1745,-14.492500000000064,-0.0196989921385912,1,False,False,52.71204606409447
2015-04-20,45,BREAD/BAKERY,1224.87,1178.9385,45.93149999999992,0.3832406738898969,2,False,False,52.585213796822536
2015-04-21,45,BREAD/BAKERY,972.685,939.648,33.037000000000035,0.3018717398135204,1,True,False,52.57656013447494
2015-04-22,45,BREAD/BAKERY,1037.965,1057.3415,-19.37650000000008,-0.0295457509316242,1,False,False,52.40115723610425
2015-04-23,45,BREAD/BAKERY,881.306,906.118,-24.811999999999895,-0.056575986203814,3,False,False,52.328469933174574
2015-04-24,45,BREAD/BAKERY,1094.282,1137.829,-43.547000000000025,-0.1732861765522635,4,False,False,52.33508615691216
2015-04-25,45,BREAD/BAKERY,1514.284,1472.8780000000002,41.40599999999995,0.4032317285687263,3,False,False,52.265236216559295
2015-04-26,45,BREAD/BAKERY,1726.936,1892.783,-165.84699999999998,-0.9670409835663278,3,False,False,52.27562888578255
2015-04-27,45,BREAD/BAKERY,1000.637,1220.6145,-219.9775,-1.3131908667544132,3,False,False,52.30411965501735
2015-04-28,45,BREAD/BAKERY,899.126,974.5835,-75.45749999999998,-0.3583791205863395,4,False,False,52.2384745171002
2015-04-29,45,BREAD/BAKERY,1051.698,1059.6455,-7.947499999999991,0.0877248343351636,4,False,False,52.36064760135957
2015-04-30,45,BREAD/BAKERY,898.033,901.0505,-3.017500000000041,0.1200280126774989,3,False,False,51.89283379798003
2015-05-01,45,BREAD/BAKERY,1623.575,1137.829,485.7460000000001,3.3124362248477524,5,True,False,51.93111331526787
2015-05-02,45,BREAD/BAKERY,1789.901,1492.6865,297.21450000000004,2.0467377740449404,5,False,False,52.092199835014206
2015-05-03,45,BREAD/BAKERY,2291.927,1856.646,435.2810000000002,2.87104977621752,5,False,False,52.176708303933005
2015-05-04,45,BREAD/BAKERY,1511.233,1178.9385,332.2945,2.126157274933771,4,False,False,52.09117433660114
2015-05-05,45,BREAD/BAKERY,1232.531,935.9055,296.6255,1.846739722334124,4,False,False,52.29763334930595
2015-05-06,45,BREAD/BAKERY,1293.762,1044.8315,248.93049999999997,1.5219925303087716,5,False,False,52.757167075210255
2015-05-07,45,BREAD/BAKERY,960.857,897.1385,63.71849999999995,0.4238407430956842,4,False,False,53.22841338873909
2015-05-08,45,BREAD/BAKERY,1225.152,1137.829,87.32300000000009,0.5485396876607048,4,False,False,53.0426110378432
2015-05-09,45,BREAD/BAKERY,1570.374,1510.1805,60.193500000000085,0.3873653417413375,3,True,False,53.23744528158025
2015-05-10,45,BREAD/BAKERY,1342.07,1892.783,-550.713,-3.2761184679282445,5,True,False,52.52002974609611
2015-05-11,45,BREAD/BAKERY,1253.575,1183.194,70.38100000000009,0.4445034025554594,2,False,False,53.7351221913075
2015-05-12,45,BREAD/BAKERY,1037.617,935.9055,101.7115,0.608402980250418,4,True,False,53.3999990495471
2015-05-13,45,BREAD/BAKERY,1012.167,1066.5120000000002,-54.34500000000014,-0.28490977157965,2,False,False,53.359799341363725
2015-05-14,45,BREAD/BAKERY,796.588,901.945,-105.35699999999996,-0.5738745835130717,2,False,False,53.17098909992204
2015-05-15,45,BREAD/BAKERY,1174.136,1172.3865,1.749499999999898,0.0291464773496208,1,False,False,53.02316732052973
2015-05-16,45,BREAD/BAKERY,1625.33,1521.7375000000002,103.59249999999976,0.5974076923276131,1,False,False,52.29798367012476
2015-05-17,45,BREAD/BAKERY,1971.949,1852.7485,119.20049999999992,0.7560941352105262,2,False,False,36.02132039514541
2015-05-18,45,BREAD/BAKERY,1249.09,1183.194,65.89599999999996,0.3624858774617464,2,False,False,35.98963618371811
2015-05-19,45,BREAD/BAKERY,962.427,935.9055,26.52150000000006,0.0884534511194189,2,False,False,36.09022681546399
2015-05-20,45,BREAD/BAKERY,1091.514,1066.5120000000002,25.001999999999725,0.0825534263232059,1,False,False,36.06116794678863
2015-05-21,45,BREAD/BAKERY,939.978,897.1385,42.83949999999993,0.2140356478376588,0,False,False,35.992143490306084
2015-05-22,45,BREAD/BAKERY,1143.921,1166.862,-22.94100000000003,-0.2530994368961128,2,False,False,36.08749095797295
2015-05-23,45,BREAD/BAKERY,1363.284,1530.3025,-167.0184999999999,-1.27201206330948,1,False,False,36.12634008210179
2015-05-24,45,BREAD/BAKERY,1837.918,1852.7485,-14.830500000000256,-0.1764753294784102,0,True,False,36.36339329515644
2015-05-25,45,BREAD/BAKERY,1027.174,1236.98,-209.80600000000004,-1.5671858704112511,0,False,False,36.18091150176891
2015-05-26,45,BREAD/BAKERY,924.725,967.556,-42.83100000000002,-0.3786679087977494,2,False,False,36.301349432729545
2015-05-27,45,BREAD/BAKERY,939.795,1071.606,-131.81100000000004,-1.0002806757710894,1,False,False,36.13090704408148
2015-05-28,45,BREAD/BAKERY,847.934,919.0055,-71.07150000000001,-0.5606483115303127,2,False,False,36.08992409758391
2015-05-29,45,BREAD/BAKERY,1134.28,1166.862,-32.58200000000011,-0.2907457210482263,3,False,False,36.38607646512486
2015-05-30,45,BREAD/BAKERY,1633.154,1530.3025,102.8515,0.6529759136066156,2,False,False,36.37312675708191
2015-05-31,45,BREAD/BAKERY,2134.11,1865.3,268.8100000000002,1.814298302140466,1,False,False,36.40914485738456
2015-06-01,45,BREAD/BAKERY,1323.044,1236.98,86.06400000000008,0.5264102315089434,1,False,False,36.73065149647548
2015-06-02,45,BREAD/BAKERY,1122.588,967.556,155.03199999999993,1.0062411990250724,1,False,False,36.759812589187554
2015-06-03,45,BREAD/BAKERY,1327.608,1044.8315,282.77649999999994,1.8809914415504037,1,False,False,37.0544400762039
2015-06-04,45,BREAD/BAKERY,1143.5,889.6695,253.83050000000003,1.6339436779988683,1,False,False,37.79711941285063
2015-06-05,45,BREAD/BAKERY,1300.661,1166.862,133.79899999999998,0.792263548326922,1,False,False,38.65024949835596
2015-06-06,45,BREAD/BAKERY,1737.5,1558.3475,179.15250000000017,1.0821341604022836,1,False,False,39.10741343381148
2015-06-07,45,BREAD/BAKERY,2091.696,1865.3,226.396,1.3749438042946789,1,False,False,39.20007830506981
2015-06-08,45,BREAD/BAKERY,1333.544,1236.98,96.56400000000008,0.4857988949963787,1,False,False,40.028077409603966
2015-06-09,45,BREAD/BAKERY,1088.13,974.5835,113.54650000000017,0.5911861539730654,0,False,False,40.55506068925765
2015-06-10,45,BREAD/BAKERY,1020.703,1044.8315,-24.12850000000003,-0.3343886182283404,0,False,False,40.55632708775409
